iterations,js_dist,trial,candidate_id,actual_score,predicted_mean,predicted_sd
1,0.22679494837827682,0,thermodesulfatator_atlanticus,2.532289725,1.9577564001083376,0.5952717661857605
2,0.22318467190085398,0,archaeoglobus_fulgidus,2.720748727,2.2377688884735107,0.5185403227806091
3,0.2216111179235464,0,dissulfuribacter_thermophilus,2.904621157,2.310944080352783,0.5091196894645691
4,0.22605247485277755,0,thermodesulfobacterium_commune,2.469195783,2.518073081970215,0.4795746207237243
5,0.22422014117656897,0,persephonella_hydrogeniphila,2.134987847,2.4346513748168945,0.4794024229049682
6,0.2205550223660833,0,desulfurobacterium_atlanticum,1.912423348,2.3626818656921387,0.468586802482605
7,0.22726393348814766,0,thermosipho_africanus,2.679863038,2.2979631423950195,0.4616148471832275
8,0.22801374470737387,0,thermosipho_melanesiensis,2.535662235,2.303149700164795,0.4602828323841095
9,0.2272764308344853,0,caldanaerobacter_subterraneus,2.038978311,2.342649459838867,0.4454036653041839
10,0.22581470297802408,0,desulfurobacterium_thermolithotrophum,1.816323548,2.2828426361083984,0.4478617310523987
11,0.22857259202160937,0,pyrococcus_furiosus,1.758248417,2.077122688293457,0.4817284047603607
12,0.19309476753749383,0,thermotoga_neapolitana,1.490263786,2.1810688972473145,0.4393560886383056
13,0.19538618836541657,0,haloarcula_marismortui,0.035272199,1.6351977586746216,0.5355414152145386
14,0.1894089393903502,0,bartonella_quintana,0.904540232,2.023503303527832,0.5096027851104736
15,0.196059544737777,0,faecalibaculum_rodentium,0.527138112,1.4073429107666016,0.6181846261024475
16,0.16686953575719488,0,methanocella_arvoryzae,2.357982922,1.9704581499099731,0.5075188875198364
17,0.1649431282826627,0,streptomonospora_alba,0.685408321,1.8858051300048828,0.5238880515098572
18,0.15351002155170393,0,nonlabens_ulvanivorans,1.759333533,1.8604824542999268,0.5439450740814209
19,0.15509709752857107,0,fervidobacterium_islandicum,2.693008517,2.155454158782959,0.4787787795066833
20,0.15519159365406257,0,desulfurella_acetivorans,1.539748495,2.1032555103302,0.4902734458446502
21,0.15047718190841053,0,thermotoga_maritima,2.097191426,2.0637001991271973,0.4920552372932434
22,0.1506853551448734,0,methanosarcina_acetivorans,1.739538278,2.0026822090148926,0.4952307045459747
23,0.14655121984016645,0,rickettsiella_massiliensis,1.217108726,1.7806090116500854,0.5354949831962585
24,0.13546939781087147,0,methylocella_silvestris,2.090120654,1.890790343284607,0.5130136013031006
25,0.13850415385494552,0,escherichia_coli,2.28729514,1.93943989276886,0.4983434677124023
26,0.13794191046092139,0,petrotoga_mobilis,2.301667303,2.044253349304199,0.4742143154144287
27,0.13699979293757028,0,symbiobacterium_thermophilum,1.628086086,1.9891772270202637,0.4738433361053467
28,0.1406225375648373,0,leptospira_interrogans,1.731426696,1.9660019874572752,0.4757693707942962
29,0.13589881812197677,0,kosmotoga_olearia,1.967039428,1.9801137447357176,0.4681752622127533
30,0.13526111737323535,0,methylococcus_capsulatus,2.310160988,1.9882726669311523,0.4610801637172699
31,0.13770603293220005,0,erwinia_tasmaniensis,2.10733047,1.9753090143203735,0.465735912322998
32,0.13398109498085767,0,pseudomonas_entomophila,2.140351898,2.0239219665527344,0.4531843960285187
33,0.13078301777105678,0,bordetella_petrii,2.229433324,2.0112576484680176,0.4491496086120605
34,0.12836485602504435,0,verminephrobacter_aporrectodeae,0.157432543,1.965024471282959,0.4569317102432251
35,0.12302503669161143,0,virgibacillus_dokdonensis,2.290008311,1.974254131317139,0.4974664747714996
36,0.12747588752097758,0,lactobacillus_delbrueckii,1.919413628,1.9390791654586792,0.5010664463043213
37,0.1300865437221429,0,vibrio_parahaemolyticus,2.504887621,2.005119800567627,0.4760854840278625
38,0.1275580696024179,0,vibrio_cholerae,2.624078,2.052673578262329,0.4702063202857971
39,0.12901178759717902,0,photobacterium_profundum,0.800937326,2.0835700035095215,0.4703077375888824
40,0.1252021489062842,0,desulfatibacillum_alkenivorans,2.680878694,1.7464630603790283,0.5559794902801514
41,0.12338994442185545,0,limosilactobacillus_reuteri,1.594635441,2.023655891418457,0.503142237663269
42,0.12269115922908574,0,allofrancisella_guangzhouensis,2.437644826,1.65605890750885,0.5784946084022522
43,0.12112179029693944,0,mycoplasma_mobile,1.946042082,1.8064138889312744,0.5527580380439758
