iterations,js_dist,trial,candidate_id,actual_score,predicted_mean,predicted_sd
1,0.16892512168555476,0,faecalibaculum_rodentium,4.024825313,5.059737205505371,0.6635985374450684
2,0.15254332644313198,0,haloarcula_marismortui,3.790995192,4.979445934295654,0.6564132571220398
3,0.13659672852958402,0,rickettsiella_massiliensis,4.459729958,5.287350177764893,0.5558071732521057
4,0.15164339722277517,0,nonlabens_ulvanivorans,5.044175801,5.1074066162109375,0.5894569754600525
5,0.1454568183361155,0,thermodesulfovibrio_yellowstonii,5.406210143,5.423736572265625,0.5164585113525391
6,0.142418037200308,0,persephonella_hydrogeniphila,5.406908552,5.2968339920043945,0.5254318118095398
7,0.1404563882809182,0,helicobacter_rodentium,4.892453571,5.153207778930664,0.5466966032981873
8,0.14692881177069256,0,streptomonospora_alba,4.014499859,5.178229331970215,0.5377681255340576
9,0.14612451443612504,0,desulfurobacterium_atlanticum,5.798638672,5.309633255004883,0.5289052724838257
10,0.14869593670267825,0,brachyspira_pilosicoli,5.288961354,5.312614917755127,0.5323096513748169
11,0.14588394510076277,0,thermodesulfobacterium_commune,5.218332683,5.434173583984375,0.4987785518169403
12,0.1430169427672565,0,mycoplasma_mycoides,5.34736067,5.226199150085449,0.5239689350128174
13,0.14183152908580737,0,bartonella_quintana,4.840001928,5.2517547607421875,0.5125300288200378
14,0.15133098536736178,0,desulfurobacterium_thermolithotrophum,5.619653187,5.341128826141357,0.486191838979721
15,0.1479400569563008,0,mycoplasmoides_pneumoniae,5.211530543,5.043745994567871,0.5396728515625
16,0.14595292828327647,0,archaeoglobus_fulgidus,5.536167993,5.337490081787109,0.4743149578571319
17,0.14192484495528218,0,caldanaerobacter_subterraneus,5.196148511,5.3501763343811035,0.4614774882793426
18,0.14056877707904028,0,thermomicrobium_roseum,5.198183008,5.062808990478516,0.5103907585144043
19,0.1404215625209569,0,thermotoga_neapolitana,4.726095613,5.31706428527832,0.4548926651477813
20,0.15317903934763374,0,flavobacterium_hydatis,5.196048915,5.087698936462402,0.4993048906326294
21,0.15345511616411275,0,methylophaga_frappieri,5.412945099,5.251521110534668,0.4615930616855621
22,0.15088000442191965,0,rhodanobacter_fulvus,5.115999521,5.277115821838379,0.4521346092224121
23,0.1514336391721883,0,chlamydia_trachomatis,5.36870687,4.979635238647461,0.5074084401130676
24,0.15038400307499536,0,mesomycoplasma_hyorhinis,5.37732919,5.1134934425354,0.4809239208698272
25,0.14956011653440088,0,prochlorococcus_marinus,3.261762106,5.2413530349731445,0.4536778628826141
26,0.11914503421531016,0,fervidobacterium_islandicum,5.563044021,5.327363014221191,0.5047991275787354
27,0.11407017631716007,0,pyrinomonas_methylaliphatogenes,5.213073696,5.266969680786133,0.514724850654602
28,0.11607014679969449,0,parafannyhessea_umbonata,5.667776556,5.277569770812988,0.5056437849998474
29,0.11323207448380082,0,moorella_thermoacetica,5.429134351,5.253058910369873,0.5103462338447571
30,0.11115094455076764,0,desulfurella_acetivorans,5.41880606,5.284723281860352,0.5000712275505066
31,0.10991163802639885,0,geobacillus_stearothermophilus,5.483154705,5.335883140563965,0.4848093092441559
32,0.10757260309780425,0,fervidobacterium_nodosum,5.513950188,5.352005958557129,0.4768464267253876
33,0.10528411484643631,0,methanocella_arvoryzae,5.513734849,5.185611724853516,0.5044040083885193
34,0.1036024428102044,0,kosmotoga_olearia,5.535276999,5.297969818115234,0.4833725094795227
35,0.10226502592072649,0,geobacillus_kaustophilus,5.502457768,5.368563652038574,0.4660887122154236
36,0.10180426394909622,0,methanosarcina_acetivorans,5.286810935,5.303028106689453,0.4745370745658874
37,0.1032604267330688,0,sporolituus_thermophilus,5.486058847,5.361729621887207,0.4565005302429199
38,0.10332070333928066,0,geobacillus_thermodenitrificans,5.412354345,5.376378059387207,0.4472038447856903
39,0.10458526459591454,0,elusimicrobium_minutum,4.904174524,5.232369899749756,0.4711012244224548
40,0.10802872004183703,0,veillonella_seminalis,5.58520801,5.299802303314209,0.4568878710269928
41,0.10721339441061263,0,symbiobacterium_thermophilum,5.055113308,5.306791305541992,0.4513287544250488
42,0.10680942266406622,0,lactobacillus_crispatus,5.588611937,5.301416397094727,0.4486637115478515
43,0.10625717730429989,0,clostridium_botulinum,5.527156025,5.315958023071289,0.4428995847702026
44,0.10655192523351907,0,megasphaera_paucivorans,5.440840013,5.362330436706543,0.4304545819759369
45,0.10751851664144922,0,natranaerobius_thermophilus,5.521989604,5.1319169998168945,0.4717035293579101
46,0.10834015532125363,0,effusibacillus_pohliae,5.378378857,5.334871292114258,0.4339358508586883
47,0.10960145708585922,0,eggerthia_catenaformis,5.032915491,5.265895843505859,0.4415891170501709
48,0.10978482040198553,0,syntrophomonas_wolfei,5.75638017,5.298072814941406,0.4313510656356811
49,0.10934643914643263,0,heliomicrobium_modesticaldum,5.120140924,5.366632461547852,0.4204656481742859
50,0.1093531046198141,0,lysinibacillus_sphaericus,5.648809377,5.350157737731934,0.4182431697845459
51,0.10966247969071356,0,desulfitobacterium_hafniense,5.51538364,5.320193290710449,0.4230827689170837
52,0.11044641486384899,0,bacillus_cereus,5.482398733,5.350526332855225,0.4149543344974518
53,0.11145513968969165,0,adlercreutzia_mucosicola,5.572562637,5.245561599731445,0.4339778423309326
54,0.11254755556229329,0,salipiger_mucosus,4.858795807,5.13615083694458,0.4558106958866119
55,0.11741639404217588,0,limosilactobacillus_reuteri,5.158050264,5.294878959655762,0.4206851422786712
56,0.11712191826174395,0,lachnospira_multipara,3.412176489,4.604589462280273,0.5555645823478699
57,0.10055104095402378,0,acetohalobium_arabaticum,5.037710364,4.956610679626465,0.4911013841629028
58,0.10239349463163641,0,petrotoga_mobilis,5.532981425,5.2863240242004395,0.4159275889396667
59,0.10312257831460103,0,mycoplasmopsis_arginini,5.516576932,5.167266845703125,0.4379653930664062
60,0.10405644019516616,0,agromyces_subbeticus,5.356056917,5.038822174072266,0.4339577257633209
61,0.10428367679059644,0,deinococcus_deserti,5.552638424,5.338451385498047,0.3732728064060211
62,0.10535428303343956,0,fibrobacter_intestinalis,5.685238354,4.827911853790283,0.4696420431137085
63,0.10615322477132913,0,dactylosporangium_aurantiacum,4.380092395,4.768929481506348,0.4969483613967895
