iterations,js_dist,trial,candidate_id,actual_score,predicted_mean,predicted_sd
1,0.16659931961290922,0,escherichia_coli,2.731156976,2.8187638937778217,0.3479409636054476
2,0.16201159503605153,0,capnocytophaga_ochracea,2.797596244,2.7180582598605056,0.3280074321160315
3,0.15899574248276419,0,thermococcus_sibiricus,2.054342674,2.9338163820015675,0.2822176834282677
4,0.17352263578919608,0,fibrobacter_intestinalis,2.701526331,2.7045444850980087,0.3507822218973244
5,0.16825722688497466,0,thermomicrobium_roseum,1.872561769,2.7517276434248465,0.3258861369277218
6,0.16428996532751086,0,caldanaerobacter_subterraneus,2.8428298,2.7173835176476766,0.3637312099417453
7,0.16227326645174162,0,mycoplasma_mobile,2.66296868,2.705541906485349,0.3605853011291317
8,0.16143810934333735,0,lachnospira_multipara,3.172181111,2.704554408052777,0.3587167264420929
9,0.12107764536024943,0,helicobacter_rodentium,2.992350631,2.7002655524382058,0.3587520404007994
10,0.1316865385069774,0,helicobacter_acinonychis,2.929780929,2.874863614179378,0.3336137193872351
11,0.13506811189102497,0,prosthecobacter_debontii,2.623857086,2.6973434077035834,0.3457215277403116
12,0.14279500213782337,0,shewanella_loihica,2.737415675,2.7341227532091543,0.3353527402575029
13,0.1354906107566081,0,mycoplasmoides_pneumoniae,2.650047169,2.6973080206321227,0.338260906963323
14,0.1336615597594222,0,acaryochloris_marina,2.962092794,2.69022639835626,0.3376693589147874
15,0.1300196111357376,0,agromyces_subbeticus,2.754277809,2.6171441580222723,0.347569633501201
16,0.12665145357190702,0,brucella_vulpis,2.246715826,2.554798965718321,0.3627401134329632
17,0.11995662003013037,0,bryobacter_aggregatus,2.449629848,2.6704887430820485,0.3375711148427407
18,0.11985787591651545,0,mesomycoplasma_flocculare,2.505754181,2.684902945815729,0.3365318007315522
19,0.12996084773972616,0,pyrinomonas_methylaliphatogenes,2.69036715,2.6371560961889235,0.3373723972891301
20,0.12942387624932694,0,gluconacetobacter_diazotrophicus,2.653562784,2.6520038501336165,0.3252938121127124
21,0.12707441180983023,0,synechococcus_elongatus,1.899811977,2.7687737517579967,0.3044646202824182
22,0.1270311814032184,0,spirulina_subsalsa,3.233609985,2.644409139730226,0.3507232646214765
23,0.12883812638065953,0,clostridium_botulinum,2.833047983,2.7750362996478697,0.3201350143365842
24,0.12200465147914709,0,leptospira_interrogans,2.387478367,2.7009486902951982,0.3297143900554182
25,0.12050561855806594,0,dietzia_alimentaria,2.527428982,2.6261239959698237,0.342957026401321
26,0.12143626824045721,0,haloarcula_marismortui,2.244277007,2.6746900319075904,0.329393462309356
27,0.1247781780764503,0,thermodesulfatator_atlanticus,3.245090472,2.7208790745298868,0.336870966710665
28,0.12511256080792682,0,thermotoga_maritima,2.9940093,2.7542357473122228,0.3432872913736915
29,0.12694742937774509,0,petrotoga_mobilis,2.768685878,2.861450890931654,0.3262092721637151
30,0.12008770901568959,0,thermodesulfobacterium_commune,3.250863101,2.953837859117656,0.287045592275247
31,0.12200538826339287,0,salinibacter_ruber,2.412231843,2.6425268816685,0.3628177396162961
32,0.12664624032595215,0,persephonella_hydrogeniphila,2.728079295,2.715377702990942,0.3384964877388239
33,0.12386021427125572,0,pseudarthrobacter_chlorophenolicus,2.20052858,2.600286901333686,0.3489045398862283
34,0.11513705555837585,0,parafannyhessea_umbonata,2.433357931,2.6195733816707256,0.3543067898696823
35,0.10833196776951666,0,archaeoglobus_fulgidus,3.184580734,2.857186198067904,0.3019838977536953
36,0.10261496843206185,0,thermosipho_melanesiensis,3.011881447,2.871802364535956,0.3159311833233171
37,0.09763596389541046,0,kosmotoga_olearia,2.431762429,2.9239154679339325,0.3007682596009177
38,0.0931331790144914,0,fervidobacterium_islandicum,3.129964497,2.959947762619993,0.2971908961627726
39,0.08906414396583388,0,deinococcus_deserti,2.477914756,2.6332877607269243,0.3477655414215577
40,0.08572770584691392,0,treponema_putidum,3.196943594,2.5798806274545707,0.356748435185572
41,0.08599940432571403,0,acetomicrobium_flavidum,2.982324124,2.735901136729345,0.3299405522442257
42,0.08232402218783037,0,heliomicrobium_modesticaldum,2.651053025,2.760797567984409,0.3265467291794808
43,0.08321837103676824,0,ferrimicrobium_acidiphilum,2.21168878,2.5875592009946,0.356464478652659
44,0.08259499469634247,0,prochlorococcus_marinus,3.295678151,2.707994598293327,0.3318905708583229
45,0.08449600765972226,0,methanocella_arvoryzae,2.844248073,2.5758382926182817,0.3593333079747061
46,0.08132331242944836,0,rubrobacter_radiotolerans,1.545641815,2.565708315686281,0.3595921222212251
47,0.07983352383027541,0,methylophaga_frappieri,2.803400138,2.5379787460793564,0.3874979662097976
48,0.07844134465836385,0,patulibacter_medicamentivorans,2.319141126,2.527395435484097,0.3964964193007064
49,0.07854064464079165,0,mycoplasma_mycoides,2.689029202,2.731291226344351,0.3503828704662485
50,0.07904654723683516,0,porphyromonas_macacae,1.700372862,2.6281779656017803,0.377234535931064
51,0.07694230924305896,0,sphaerochaeta_pleomorpha,3.031656301,2.616502272158405,0.3868764719395943
52,0.07631054034186352,0,anaeromyxobacter_dehalogenans,2.823820054,2.546792623709759,0.4023381506167116
53,0.07734204963918383,0,chitinophaga_pinensis,2.603529124,2.518788912324496,0.3963304047812233
54,0.07903972757156902,0,methanococcoides_burtonii,2.398794599,2.5723768635124333,0.3883795036909789
55,0.06757798676034081,0,rhodanobacter_fulvus,2.33133677,2.5252245680201204,0.4011528565208973
56,0.06820661641787741,0,mesomycoplasma_hyorhinis,3.021018832,2.7048124745822237,0.3531668747678277
57,0.0688191049297351,0,oenococcus_oeni,2.933556401,2.7035048858331927,0.3443452961087891
